3889,Facebook,Reel,2021-08-25,3269,2443,2380,109,212,284,0,97,Organic,0,Entertainment,Night,
3890,YouTube,Image,2023-06-10,1106,1016,340,32,357,168,38,90,Organic,0,Entertainment,Day,
3891,Facebook,Video,2022-05-26,7841,5732,908,78,430,771,229,48,Paid,4962,Awareness,Night,
3892,Instagram,Image,2025-06-02,10135,9527,3971,216,368,2162,293,141,Paid,1953,Promotion,Day,
3893,Instagram,Image,2023-01-08,12451,10805,2229,67,359,486,17,169,Organic,0,Entertainment,Day,
3894,Facebook,Image,2021-02-27,8864,5572,2746,129,265,1661,238,78,Organic,0,Motivation,Day,
3895,YouTube,Reel,2023-02-15,1991,1517,1447,66,230,118,6,40,Organic,0,Education,Day,
3896,Instagram,Reel,2022-03-13,10814,8464,8061,34,274,1016,27,105,Organic,0,Promotion,Day,
3897,Instagram,Story,2022-09-03,14561,13943,6854,96,441,1326,145,160,Organic,0,Motivation,Day,
3898,Facebook,Video,2022-03-06,3052,2046,1006,278,433,133,4,174,Organic,0,Education,Night,
3899,YouTube,Image,2024-01-11,7095,6540,3409,39,163,1851,499,175,Paid,2151,Motivation,Day,
3900,Facebook,Image,2022-11-10,10791,9314,6171,118,181,2550,522,174,Paid,2490,Promotion,Day,
3901,YouTube,Video,2022-08-31,15188,11783,2707,282,348,2902,853,108,Paid,4037,Awareness,Night,
3902,YouTube,Image,2021-06-05,18113,12308,7090,299,21,1386,71,70,Organic,0,Education,Night,
3903,Facebook,Story,2025-01-03,11357,9046,2877,274,256,1597,301,59,Paid,3957,Motivation,Day,
3904,YouTube,Story,2025-12-15,6122,5854,1262,22,124,586,114,95,Organic,0,Motivation,Night,
3905,Facebook,Image,2025-07-27,3596,3528,373,85,107,451,42,26,Organic,0,Promotion,Day,
3906,Facebook,Image,2023-02-21,6221,3800,1200,64,403,425,110,105,Paid,4032,Promotion,Day,
3907,YouTube,Image,2023-03-09,15500,15435,8873,173,95,3936,1116,159,Organic,0,Promotion,Day,
3908,Instagram,Video,2025-02-22,16440,11043,3984,76,3,2167,473,125,Organic,0,Awareness,Day,
3909,Instagram,Image,2025-08-30,17574,14501,1310,3,208,3676,463,97,Paid,2192,Entertainment,Day,
3910,Facebook,Story,2022-06-29,6963,6904,6662,188,245,932,113,112,Paid,2282,Motivation,Day,
3911,YouTube,Reel,2021-12-22,8953,6772,6588,231,255,1824,435,145,Paid,3213,Awareness,Day,
3912,Instagram,Story,2022-03-13,2197,1375,1196,240,111,130,21,177,Organic,0,Motivation,Day,
3913,Facebook,Reel,2025-03-07,2995,2054,697,281,176,473,56,14,Organic,0,Awareness,Night,
3914,Instagram,Video,2021-12-01,15685,9596,2496,169,175,1278,363,13,Paid,3076,Education,Night,
3915,Facebook,Reel,2024-05-21,12067,9618,9483,230,456,1681,266,159,Organic,0,Entertainment,Night,
3916,YouTube,Image,2021-08-02,16012,14925,7809,285,275,316,37,38,Organic,0,Motivation,Night,
3917,Facebook,Story,2023-05-13,3265,2695,1637,235,119,807,149,133,Organic,0,Promotion,Night,
3918,YouTube,Story,2024-05-31,18289,14175,4563,263,343,2812,389,164,Organic,0,Entertainment,Night,
3919,YouTube,Reel,2025-03-09,9668,8856,3070,91,319,1766,511,93,Organic,0,Motivation,Day,
3920,Instagram,Story,2024-05-18,3311,2319,2189,238,470,290,69,97,Organic,0,Education,Day,
3921,Instagram,Reel,2025-10-05,15342,9442,3918,134,481,43,10,75,Organic,0,Motivation,Day,
3922,YouTube,Image,2022-07-17,11249,9034,6759,12,325,653,107,71,Organic,0,Motivation,Day,
3923,YouTube,Reel,2021-05-02,19191,16385,1546,115,440,2646,211,152,Organic,0,Motivation,Day,
3924,YouTube,Reel,2024-11-21,9026,7773,5909,258,255,2095,29,121,Organic,0,Entertainment,Day,
3925,YouTube,Reel,2024-01-20,3985,3945,1457,217,281,769,36,98,Paid,3939,Motivation,Night,
3926,Facebook,Video,2021-03-20,2747,2304,479,187,419,561,19,167,Organic,0,Promotion,Day,
3927,YouTube,Story,2025-09-12,8158,5740,3307,234,10,936,143,103,Organic,0,Awareness,Day,
3928,Instagram,Video,2023-11-14,5236,4983,2611,195,187,1005,84,117,Paid,2609,Promotion,Day,
3929,Facebook,Story,2024-11-28,15139,14490,5790,253,174,3015,473,107,Organic,0,Education,Night,
3930,Instagram,Story,2021-02-22,19623,14584,10625,122,352,3038,376,95,Organic,0,Entertainment,Day,
3931,Instagram,Video,2021-06-19,13672,9300,4921,263,186,2306,646,94,Organic,0,Awareness,Day,
3932,Facebook,Story,2021-11-25,10379,6835,1073,187,73,918,176,21,Paid,3297,Entertainment,Night,
3933,Facebook,Reel,2023-12-21,3021,2740,304,201,332,684,198,22,Paid,3048,Entertainment,Night,
3934,Facebook,Reel,2024-07-12,11267,7548,758,153,426,274,78,177,Paid,226,Motivation,Night,
3935,YouTube,Video,2022-10-17,13263,11982,3350,20,404,1209,151,120,Paid,1164,Promotion,Night,
3936,Facebook,Story,2025-04-16,5440,5203,3794,103,13,1291,197,97,Organic,0,Awareness,Day,
3937,YouTube,Reel,2022-09-07,17806,16668,11874,123,88,4480,289,95,Organic,0,Motivation,Night,
3938,Instagram,Video,2025-12-04,4000,2745,708,298,102,755,72,86,Organic,0,Awareness,Day,
3939,YouTube,Story,2025-09-08,15303,11094,1478,90,408,1186,329,72,Organic,0,Promotion,Night,
3940,Facebook,Reel,2025-01-11,3901,3469,1448,244,292,79,11,118,Paid,4097,Motivation,Day,
3941,Instagram,Story,2025-08-01,11386,7331,725,69,409,110,18,5,Organic,0,Awareness,Day,
3942,YouTube,Video,2023-04-13,8755,5883,4535,44,488,665,77,62,Organic,0,Motivation,Day,
3943,Facebook,Reel,2025-02-26,4730,3255,1073,257,363,819,77,158,Paid,316,Entertainment,Day,
3944,Facebook,Image,2022-03-15,13022,11687,11336,90,456,281,25,113,Organic,0,Education,Day,
3945,YouTube,Image,2021-06-28,16128,13178,3919,148,419,2239,425,152,Organic,0,Awareness,Day,
3946,YouTube,Video,2021-02-23,5208,3599,2850,104,257,238,19,120,Organic,0,Promotion,Night,
3947,Facebook,Story,2022-08-17,3738,2700,2295,17,83,40,1,91,Organic,0,Awareness,Day,
3948,Facebook,Video,2024-01-22,18224,15868,9476,194,346,415,71,14,Organic,0,Education,Day,
3949,YouTube,Video,2021-11-20,14505,11177,9376,55,346,3315,369,63,Organic,0,Awareness,Night,
3950,YouTube,Video,2023-11-17,19865,19036,7109,98,164,4834,73,45,Organic,0,Awareness,Night,
3951,YouTube,Video,2024-11-26,13863,12917,7246,77,119,2978,836,109,Paid,379,Awareness,Day,
3952,Instagram,Video,2021-04-21,15124,14202,7934,43,5,3266,500,137,Paid,2605,Promotion,Day,
3953,Facebook,Video,2021-07-08,8132,7708,7273,259,406,2244,576,126,Organic,0,Education,Night,
3954,YouTube,Video,2025-07-24,16700,12400,3918,105,400,146,20,149,Organic,0,Education,Day,
3955,Instagram,Story,2025-06-25,6206,3816,1760,14,490,509,69,26,Paid,4973,Promotion,Day,
3956,Instagram,Story,2023-08-31,17157,10921,950,253,232,1048,265,102,Paid,2501,Awareness,Day,
3957,Facebook,Image,2025-10-27,12362,8674,2490,115,38,1466,362,173,Organic,0,Awareness,Night,
3958,YouTube,Image,2021-02-23,13364,9729,8254,39,47,481,100,72,Organic,0,Education,Day,
3959,Facebook,Image,2022-01-20,2797,2324,842,30,217,450,7,143,Paid,1319,Awareness,Day,
3960,Facebook,Story,2022-12-09,14072,12224,6596,203,203,93,0,60,Organic,0,Entertainment,Night,
3961,Facebook,Image,2022-03-23,9046,8954,971,14,252,560,63,153,Organic,0,Awareness,Day,
3962,YouTube,Video,2025-08-04,4542,4245,4058,33,140,651,133,103,Organic,0,Awareness,Day,
3963,YouTube,Story,2022-01-09,2591,2415,882,15,409,202,15,80,Organic,0,Motivation,Day,
3964,Instagram,Reel,2022-08-24,14311,11351,10208,87,124,2189,502,30,Organic,0,Education,Night,
3965,Facebook,Image,2025-09-18,16339,12547,3055,72,268,2456,5,119,Organic,0,Education,Night,
3966,Instagram,Story,2024-11-05,11650,11427,4494,182,161,2836,144,151,Paid,4919,Entertainment,Night,
3967,Instagram,Video,2024-03-25,4688,3245,879,159,265,635,29,113,Organic,0,Entertainment,Day,
3968,Facebook,Reel,2024-01-17,6409,4808,4487,250,100,877,253,51,Organic,0,Entertainment,Day,
3969,YouTube,Video,2021-10-25,13988,13000,533,132,355,3445,394,75,Organic,0,Education,Day,
3970,Facebook,Story,2023-01-16,8713,6911,3385,215,460,1045,224,158,Paid,4016,Motivation,Day,
3971,Instagram,Video,2024-12-28,9961,8094,3218,118,251,1764,491,44,Organic,0,Motivation,Night,
3972,YouTube,Image,2022-04-12,3894,2602,1363,176,455,39,6,137,Organic,0,Promotion,Day,
3973,YouTube,Video,2023-03-30,6526,6270,2131,183,262,905,246,153,Organic,0,Education,Night,
3974,Facebook,Story,2021-08-16,10892,6574,2073,40,189,1050,52,136,Paid,2444,Promotion,Day,
3975,Instagram,Reel,2024-12-18,15398,10698,6213,35,37,2228,115,27,Organic,0,Awareness,Day,
3976,Instagram,Image,2021-07-28,14568,13155,508,101,449,1561,60,110,Organic,0,Entertainment,Night,
3977,YouTube,Image,2024-05-29,13289,8596,362,170,174,365,66,88,Organic,0,Promotion,Day,
3978,YouTube,Image,2022-06-13,12134,9488,8204,126,194,1552,179,147,Paid,4292,Promotion,Night,
3979,Instagram,Video,2023-10-21,17598,16727,8746,13,101,2092,237,120,Organic,0,Education,Day,
3980,Facebook,Story,2022-11-24,10504,8535,6721,217,14,1289,143,113,Paid,1323,Entertainment,Night,
3981,Facebook,Image,2021-07-09,1290,1010,658,70,77,3,0,140,Paid,4529,Entertainment,Night,
3982,Instagram,Image,2023-12-07,17270,16714,8750,64,353,1227,112,45,Paid,4212,Motivation,Day,
3983,Facebook,Reel,2023-03-11,4243,3879,2191,188,336,911,106,116,Organic,0,Promotion,Day,
3984,YouTube,Reel,2023-07-13,2813,2352,1059,15,399,695,161,151,Paid,2789,Motivation,Day,
3985,YouTube,Video,2023-01-09,19795,12573,1140,96,210,1664,349,116,Organic,0,Promotion,Night,
3986,Facebook,Story,2022-07-18,9507,9210,9207,139,96,78,7,107,Organic,0,Education,Day,
3987,Instagram,Reel,2024-11-16,16527,13712,13278,249,475,277,1,50,Paid,844,Education,Day,
3988,Instagram,Reel,2021-09-12,19691,14523,9730,181,130,2747,726,160,Organic,0,Awareness,Night,
3989,YouTube,Video,2022-08-25,10341,9375,7798,181,432,1752,337,72,Organic,0,Promotion,Night,
3990,Facebook,Video,2021-12-12,15258,10222,196,57,212,1944,351,126,Organic,0,Promotion,Night,
3991,Instagram,Story,2022-09-19,3190,2829,1306,299,94,209,17,19,Organic,0,Entertainment,Day,
3992,Instagram,Reel,2025-07-30,8675,6487,4512,116,421,1380,60,169,Organic,0,Entertainment,Day,
3993,Instagram,Video,2024-05-26,6318,5520,378,27,46,570,131,133,Paid,1906,Motivation,Night,
3994,YouTube,Story,2021-07-31,15580,9452,5535,229,207,1905,569,115,Paid,2801,Awareness,Day,
3995,Facebook,Story,2025-11-25,3454,2562,2291,144,46,41,4,28,Organic,0,Education,Night,
3996,Instagram,Reel,2025-01-01,10450,7693,6448,277,103,1004,160,31,Organic,0,Promotion,Night,
3997,Instagram,Story,2024-01-01,7988,6771,3320,251,293,346,86,44,Paid,1812,Motivation,Day,
3998,YouTube,Image,2021-04-09,19179,12528,5336,193,140,2701,213,168,Organic,0,Awareness,Day,
3999,YouTube,Story,2025-08-23,15953,15395,8481,286,66,3869,196,28,Organic,0,Entertainment,Day,
4000,Facebook,Story,2024-10-14,3121,2946,298,1,249,479,9,28,Organic,0,Awareness,Day,
4001,YouTube,Story,2021-09-02,19902,12930,6575,131,130,475,106,8,Organic,0,Motivation,Day,
4002,Facebook,Reel,2024-04-08,13511,13427,988,295,234,334,13,71,Organic,0,Education,Night,
4003,Instagram,Image,2025-04-21,12902,10226,3487,264,469,706,187,38,Organic,0,Entertainment,Day,
4004,Facebook,Reel,2022-11-21,18911,18374,7902,254,369,5337,1567,120,Organic,0,Entertainment,Day,
4005,YouTube,Video,2023-07-28,16822,12488,7680,286,286,2291,507,27,Organic,0,Education,Day,
4006,YouTube,Story,2022-05-12,4964,4273,776,80,44,301,43,113,Organic,0,Entertainment,Day,
4007,YouTube,Image,2021-12-01,19183,18294,15829,292,497,252,70,73,Paid,750,Motivation,Day,
4008,Facebook,Video,2023-04-24,2979,2624,607,277,220,681,103,99,Paid,3997,Entertainment,Day,
4009,Facebook,Story,2025-08-25,12815,9354,7526,32,209,2249,220,66,Organic,0,Promotion,Day,
4010,YouTube,Video,2021-10-01,11074,9941,227,96,349,2738,542,173,Organic,0,Awareness,Day,
4011,YouTube,Reel,2023-07-05,16479,9965,7985,266,397,2431,21,61,Paid,3005,Motivation,Day,
4012,Facebook,Image,2025-03-20,2991,2874,1780,296,115,646,131,58,Organic,0,Education,Night,
4013,Facebook,Reel,2024-03-14,6381,3977,1118,258,138,1021,17,74,Paid,1423,Motivation,Day,
4014,Instagram,Image,2024-01-13,6064,5420,1441,209,177,1007,155,105,Organic,0,Promotion,Day,
4015,Instagram,Story,2024-10-10,2942,2737,1617,162,226,817,73,61,Paid,250,Entertainment,Night,
4016,Facebook,Story,2023-01-09,5365,4968,735,261,82,964,202,142,Organic,0,Entertainment,Night,
4017,Instagram,Story,2023-10-18,17454,11315,57,20,99,1829,277,172,Organic,0,Motivation,Day,
4018,YouTube,Image,2021-05-05,11070,9376,2941,203,313,542,38,139,Paid,1446,Entertainment,Day,
4019,Facebook,Image,2025-09-27,8397,5276,2094,176,87,443,32,107,Organic,0,Entertainment,Night,
4020,Facebook,Video,2021-01-21,13164,11529,7560,132,397,912,123,170,Organic,0,Promotion,Day,
4021,YouTube,Image,2022-11-18,2285,2121,2109,175,75,390,29,89,Organic,0,Education,Day,
4022,Instagram,Story,2025-03-06,5865,4632,1000,64,175,952,204,65,Paid,4152,Awareness,Day,
4023,YouTube,Video,2024-04-30,19283,13208,11798,183,430,1975,588,7,Organic,0,Motivation,Night,
4024,Facebook,Reel,2023-04-16,7879,6363,1590,69,252,1481,392,132,Organic,0,Education,Day,
4025,YouTube,Story,2021-09-23,15236,11029,6557,81,395,889,132,90,Organic,0,Awareness,Day,
4026,YouTube,Image,2025-05-30,18027,12707,11045,90,95,1906,143,51,Organic,0,Education,Day,
4027,YouTube,Reel,2021-03-14,12043,11974,11754,241,422,851,52,80,Organic,0,Motivation,Day,
4028,YouTube,Reel,2022-10-02,2743,1659,514,17,104,278,74,42,Organic,0,Promotion,Day,
4029,YouTube,Reel,2022-01-27,15607,9455,2028,275,454,1094,101,2260,Organic,0,Promotion,Night,
4030,Instagram,Video,2023-01-22,17863,12441,2095,184,330,2184,287,173,Organic,0,Promotion,Day,
4031,YouTube,Image,2023-08-10,16953,14655,1655,268,410,103,8,145,Organic,0,Education,Night,
4032,Facebook,Image,2024-03-16,13179,8838,271,197,151,1955,431,91,Organic,0,Motivation,Day,
4033,Facebook,Reel,2025-01-30,13108,10784,1570,188,250,1258,154,62,Organic,0,Entertainment,Day,
4034,Facebook,Reel,2024-06-25,18674,17688,14256,148,15,1822,474,54,Organic,0,Entertainment,Day,
4035,Instagram,Reel,2025-08-15,11590,8643,7023,267,271,595,161,34,Paid,2879,Promotion,Day,
4036,YouTube,Reel,2025-01-26,12883,12781,10414,292,19,836,67,105,Organic,0,Education,Day,
4037,Facebook,Reel,2024-10-18,8240,7414,5551,108,41,1871,479,29,Paid,2619,Entertainment,Night,
4038,Facebook,Story,2021-07-13,13199,8106,6205,297,422,974,84,116,Organic,0,Education,Day,
4039,YouTube,Video,2025-05-16,14782,11698,2093,169,5,3268,371,159,Organic,0,Motivation,Day,
4040,Facebook,Video,2024-07-30,13980,11958,6607,234,114,1779,414,130,Organic,0,Promotion,Night,
4041,Instagram,Image,2021-07-11,10753,10499,4040,72,286,1710,482,127,Organic,0,Awareness,Day,
4042,YouTube,Story,2021-01-02,12743,12688,3034,158,75,364,93,51,Paid,1516,Promotion,Day,
4043,Instagram,Story,2021-07-31,16391,12956,9273,205,123,691,39,122,Paid,1919,Awareness,Day,
4044,Instagram,Reel,2024-10-17,15475,11701,9774,131,314,843,146,43,Paid,2150,Entertainment,Day,
4045,Facebook,Story,2024-02-14,12036,9588,5249,146,212,29,3,20,Organic,0,Awareness,Night,
4046,Instagram,Reel,2024-08-30,12871,11289,1220,240,29,3189,678,26,Organic,0,Education,Day,
4047,YouTube,Video,2021-04-20,17827,14714,257,74,376,1779,32,58,Organic,0,Awareness,Night,
4048,YouTube,Reel,2023-02-10,16326,11466,5749,199,336,1557,343,153,Paid,3978,Entertainment,Night,
4049,YouTube,Reel,2025-08-21,16112,11345,3350,145,470,2948,721,2245,Organic,0,Entertainment,Day,
4050,Facebook,Video,2022-03-14,17547,14230,6980,200,2,2194,577,63,Organic,0,Promotion,Day,
4051,YouTube,Story,2024-05-20,4146,3675,2247,265,220,253,4,35,Organic,0,Entertainment,Night,
4052,Facebook,Reel,2025-10-25,13986,8578,6772,158,155,1811,212,174,Organic,0,Education,Night,
4053,Facebook,Story,2023-08-19,15656,13961,10060,185,322,1619,340,36,Paid,4728,Awareness,Day,
4054,YouTube,Video,2025-06-17,10155,6467,4910,101,253,991,220,166,Organic,0,Motivation,Night,
4055,Instagram,Video,2024-09-17,4169,3350,59,146,179,299,84,13,Organic,0,Entertainment,Night,
4056,Instagram,Story,2023-05-08,17083,16922,8353,252,405,2022,278,143,Organic,0,Awareness,Day,
4057,Facebook,Video,2023-06-22,7992,7615,6096,166,66,957,276,14,Paid,4715,Promotion,Night,
4058,Instagram,Story,2023-03-08,17422,15143,15046,44,283,245,42,21,Organic,0,Motivation,Day,
4059,Instagram,Image,2025-02-24,7271,6174,741,270,472,1110,155,72,Paid,2821,Promotion,Day,
4060,YouTube,Story,2022-07-15,18686,15327,5812,22,310,1936,455,52,Organic,0,Education,Day,
4061,Facebook,Video,2022-03-15,14214,12690,6472,80,382,1306,316,115,Paid,2293,Promotion,Day,
4062,Facebook,Image,2021-04-03,11596,7430,2297,201,410,613,61,157,Paid,1964,Awareness,Night,
4063,YouTube,Story,2025-05-06,6419,4937,2057,270,207,455,76,127,Organic,0,Motivation,Day,
4064,YouTube,Story,2025-08-07,11812,8535,6371,16,421,459,47,153,Organic,0,Promotion,Day,
4065,Facebook,Video,2021-01-11,8704,7288,1716,169,444,1850,65,105,Organic,0,Promotion,Night,
4066,Instagram,Video,2023-02-21,11169,10138,4909,300,410,2547,297,106,Organic,0,Education,Day,
4067,Instagram,Story,2022-06-16,2920,2186,1882,220,376,488,103,69,Paid,1266,Awareness,Day,
4068,YouTube,Reel,2021-06-16,5014,4353,948,173,22,167,27,55,Organic,0,Promotion,Day,
4069,Facebook,Story,2023-04-10,8790,8251,5753,282,403,2353,696,40,Organic,0,Awareness,Day,
4070,Facebook,Video,2021-05-24,14394,12754,694,154,62,2912,718,85,Organic,0,Entertainment,Night,
4071,YouTube,Story,2022-03-17,11284,11039,2146,278,212,2466,226,131,Organic,0,Education,Day,
4072,Facebook,Story,2022-04-03,14143,8495,5171,0,392,411,104,92,Paid,4012,Education,Day,
4073,Instagram,Reel,2025-05-28,1849,1280,1062,5,54,300,43,108,Organic,0,Education,Day,
4074,Instagram,Image,2022-08-26,2021,1282,193,277,47,94,27,19,Paid,4267,Awareness,Day,
4075,Facebook,Video,2025-03-12,13280,12546,9793,151,311,224,49,100,Paid,3660,Promotion,Day,
4076,Instagram,Story,2022-01-24,19618,18083,1185,182,172,4738,237,171,Organic,0,Promotion,Day,
4077,Facebook,Reel,2025-07-23,4958,4152,3373,272,224,194,42,127,Organic,0,Awareness,Day,
4078,Instagram,Video,2021-06-07,3670,3229,2196,5,328,443,126,5,Paid,2519,Awareness,Day,
4079,Facebook,Story,2021-11-30,11197,7927,141,251,470,835,181,155,Organic,0,Entertainment,Day,
4080,Facebook,Reel,2021-11-11,4323,3822,850,71,38,865,42,126,Organic,0,Motivation,Day,
4081,YouTube,Video,2021-12-01,7380,5572,4608,135,21,1180,180,171,Organic,0,Motivation,Day,
4082,Instagram,Story,2023-08-23,2709,2061,1428,197,79,489,18,130,Organic,0,Education,Night,
4083,Instagram,Video,2023-03-07,15711,11514,1118,92,463,2215,7,61,Paid,4162,Promotion,Night,
4084,Instagram,Story,2021-05-02,14582,9824,1203,219,162,134,14,85,Organic,0,Education,Day,
4085,YouTube,Image,2021-08-14,17068,15759,787,32,277,764,43,166,Organic,0,Promotion,Night,
4086,Facebook,Reel,2021-09-27,3682,2457,907,100,30,683,186,173,Paid,3725,Promotion,Night,
4087,Facebook,Image,2025-11-27,6967,5509,4757,69,30,731,149,77,Paid,4994,Entertainment,Day,
4088,Instagram,Story,2025-06-08,15063,10271,9830,220,284,905,58,145,Organic,0,Awareness,Night,
4089,Facebook,Image,2025-12-11,17544,16269,10375,55,292,863,10,74,Paid,2644,Awareness,Day,
4090,YouTube,Story,2023-01-06,14256,13038,2675,45,33,198,18,10,Organic,0,Awareness,Night,
4091,Facebook,Video,2021-01-13,5619,3571,1658,140,397,444,108,88,Paid,340,Motivation,Day,
4092,Instagram,Image,2022-06-03,4382,4040,3439,21,448,1140,6,56,Organic,0,Awareness,Night,
4093,Instagram,Video,2024-06-05,18731,16984,8410,19,411,617,177,7,Organic,0,Motivation,Day,
4094,Facebook,Story,2023-05-21,19081,18335,8638,143,289,1934,279,85,Paid,3064,Education,Day,
4095,Facebook,Story,2024-04-24,12547,7772,6788,256,17,1654,5,67,Organic,0,Motivation,Night,
4096,Instagram,Image,2022-06-22,14564,9816,7081,285,112,2835,467,53,Paid,2807,Promotion,Night,
4097,YouTube,Image,2024-09-01,18903,18833,8450,72,311,2853,585,80,Organic,0,Entertainment,Night,
4098,Facebook,Video,2024-09-24,9984,6310,2378,183,232,624,36,116,Paid,3117,Entertainment,Night,
4099,YouTube,Story,2025-10-03,15518,12841,7440,207,385,733,80,179,Paid,2418,Promotion,Night,
4100,Instagram,Reel,2025-07-10,13797,13232,735,49,200,350,76,113,Organic,0,Education,Night,
4101,Instagram,Video,2024-07-14,10361,10274,7690,150,344,569,134,69,Paid,1176,Entertainment,Day,
4102,YouTube,Image,2021-01-30,13298,12227,2121,228,490,1311,298,85,Organic,0,Promotion,Day,
4103,YouTube,Image,2023-03-04,13716,8923,7133,4,393,495,99,19,Paid,2773,Entertainment,Day,
4104,Instagram,Image,2021-09-19,7214,5591,4492,211,247,1222,267,104,Organic,0,Motivation,Night,
4105,YouTube,Image,2023-02-15,2506,1630,1527,251,420,202,23,36,Paid,3483,Entertainment,Day,
4106,Instagram,Reel,2023-01-16,10678,6773,1689,44,367,323,8,100,Organic,0,Motivation,Day,
4107,YouTube,Story,2022-01-03,5833,4819,1240,174,423,303,35,132,Organic,0,Motivation,Day,
4108,Facebook,Story,2025-03-07,13788,8549,6397,32,231,2,0,150,Organic,0,Entertainment,Night,
4109,Instagram,Reel,2021-04-26,6890,4576,67,184,464,741,217,117,Organic,0,Entertainment,Day,
4110,YouTube,Video,2021-06-29,8460,6429,4219,139,190,407,98,87,Paid,3147,Motivation,Day,
4111,Facebook,Reel,2025-08-26,14556,8869,4721,76,124,1349,313,47,Organic,0,Entertainment,Day,
4112,YouTube,Reel,2024-05-23,5896,4056,3773,296,138,253,0,120,Organic,0,Education,Day,
4113,Instagram,Video,2025-06-12,9458,9315,4604,15,413,926,55,167,Organic,0,Awareness,Day,
4114,Instagram,Reel,2022-04-01,18637,17653,15256,246,302,3977,1048,82,Organic,0,Awareness,Day,
4115,YouTube,Video,2021-04-03,18825,12533,1880,218,476,2822,311,62,Organic,0,Promotion,Day,
4116,Instagram,Video,2022-03-21,18396,12243,8228,55,334,934,47,37,Paid,2347,Awareness,Night,
4117,Instagram,Reel,2025-10-31,1507,947,418,176,237,196,9,18,Paid,1117,Education,Night,
4118,YouTube,Story,2025-07-19,18017,17137,11849,258,242,5050,891,166,Organic,0,Awareness,Day,
4119,YouTube,Image,2022-12-12,15799,11791,3493,153,257,3179,891,136,Organic,0,Awareness,Night,
4120,Instagram,Reel,2025-03-14,18127,15243,5153,159,151,1177,100,63,Organic,0,Education,Night,
4121,Instagram,Video,2022-02-19,7084,4775,553,238,496,1309,164,161,Organic,0,Motivation,Night,
4122,YouTube,Story,2024-02-08,18248,16514,1509,127,128,4563,382,87,Organic,0,Awareness,Day,
4123,Facebook,Image,2022-01-18,12023,10207,2602,3,134,943,269,138,Paid,828,Promotion,Day,
4124,Instagram,Video,2023-02-17,15463,12526,8720,65,276,1936,445,125,Organic,0,Awareness,Night,
4125,Facebook,Image,2024-12-18,18890,15390,1294,66,28,2451,328,172,Paid,2111,Awareness,Day,
4126,YouTube,Image,2024-11-01,16487,12459,9100,184,309,850,36,87,Organic,0,Education,Day,
4127,Facebook,Reel,2025-03-17,7212,4747,3245,65,48,760,198,31,Organic,0,Education,Day,
4128,Instagram,Reel,2022-06-11,2129,1769,7,62,7,302,10,84,Organic,0,Promotion,Night,
4129,YouTube,Image,2022-12-30,13703,8889,5011,180,362,1136,146,138,Organic,0,Entertainment,Day,
4130,YouTube,Image,2022-03-14,16117,12224,1584,62,349,1110,104,17,Organic,0,Education,Day,
4131,Instagram,Image,2025-12-22,12875,9582,2697,221,431,930,124,68,Paid,4130,Entertainment,Night,
4132,YouTube,Reel,2025-03-17,16315,10022,4956,115,150,377,3,151,Organic,0,Promotion,Night,
4133,Facebook,Story,2024-12-28,10880,10593,9036,211,320,1492,378,84,Paid,248,Awareness,Day,
4134,Instagram,Image,2021-07-09,3255,3039,219,66,59,536,129,127,Organic,0,Awareness,Day,
4135,Facebook,Story,2023-10-20,13004,12493,3561,233,223,2419,157,47,Organic,0,Entertainment,Night,
4136,Facebook,Video,2022-08-14,8195,7026,1725,109,60,522,125,93,Organic,0,Promotion,Day,
4137,Facebook,Story,2025-11-19,6248,4433,2163,285,20,381,29,152,Organic,0,Promotion,Night,
4138,Facebook,Video,2022-02-28,15384,9342,5115,268,111,1187,230,99,Organic,0,Education,Night,
4139,Instagram,Image,2023-07-31,13987,12943,4191,3,235,1897,317,176,Organic,0,Entertainment,Day,
4140,Instagram,Image,2023-04-22,1589,1179,25,1,344,206,24,155,Organic,0,Education,Day,
4141,Facebook,Reel,2021-11-28,15722,12526,1968,92,403,2937,142,6,Organic,0,Entertainment,Day,
4142,YouTube,Image,2025-08-25,18654,12232,8801,84,246,495,148,124,Organic,0,Education,Night,
4143,Instagram,Story,2021-10-01,19205,17995,7061,105,101,2142,450,26,Organic,0,Education,Day,
4144,Instagram,Reel,2024-04-15,1363,1123,75,205,205,184,41,119,Organic,0,Promotion,Day,
4145,YouTube,Video,2022-12-23,14011,8671,2977,103,129,1118,278,61,Paid,2672,Promotion,Day,
4146,Facebook,Story,2025-07-20,9671,6644,4737,287,46,696,133,76,Organic,0,Awareness,Day,
4147,YouTube,Reel,2022-12-21,4685,3877,1070,92,60,633,110,11,Paid,4807,Awareness,Day,
4148,Facebook,Video,2023-08-16,1953,1569,970,9,157,383,30,123,Organic,0,Promotion,Day,
4149,Facebook,Video,2022-06-01,19320,17410,2725,210,372,1847,385,118,Paid,1211,Promotion,Night,
4150,Facebook,Story,2025-02-20,12077,11992,9383,132,85,1432,185,20,Organic,0,Education,Day,
4151,YouTube,Video,2024-03-21,3400,3315,854,209,99,252,63,87,Paid,4598,Awareness,Day,
4152,Instagram,Image,2021-12-30,13906,11099,7556,218,266,2360,508,76,Organic,0,Promotion,Night,
4153,YouTube,Story,2024-03-09,17134,14181,12915,286,217,3998,749,128,Paid,1529,Entertainment,Night,
